user_id,City,User Longitude,User Latitude,restaurant,Resturant Longitude,Resturant Latitude,Categories,Special Diets,rating,restaurant_id
2142,Eastern Province,53.82241017,26.40322859,Al-Sanbok Restaurant,50.22073379,26.27183349,"Seafood, International, Mediterranean","Vegetarian Friendly, Vegan Options, Gluten Free Options",3.7,5
2144,Eastern Province,53.82241017,26.40322859,Al-Sanbok Restaurant,50.22073379,26.27183349,"Seafood, International, Mediterranean","Vegetarian Friendly, Vegan Options, Gluten Free Options",3.5,5
2150,Eastern Province,53.82241017,26.40322859,Al-Sanbok Restaurant,50.22073379,26.27183349,"Seafood, International, Mediterranean","Vegetarian Friendly, Vegan Options, Gluten Free Options",3.9,5
2155,Eastern Province,53.82241017,26.40322859,Al-Sanbok Restaurant,50.22073379,26.27183349,"Seafood, International, Mediterranean","Vegetarian Friendly, Vegan Options, Gluten Free Options",3.8,5
2156,Eastern Province,53.82241017,26.40322859,Al-Sanbok Restaurant,50.22073379,26.27183349,"Seafood, International, Mediterranean","Vegetarian Friendly, Vegan Options, Gluten Free Options",4,5
2157,Eastern Province,53.82241017,26.40322859,Al-Sanbok Restaurant,50.22073379,26.27183349,"Seafood, International, Mediterranean","Vegetarian Friendly, Vegan Options, Gluten Free Options",4,5
2164,Eastern Province,53.82241017,26.40322859,Al-Sanbok Restaurant,50.22073379,26.27183349,"Seafood, International, Mediterranean","Vegetarian Friendly, Vegan Options, Gluten Free Options",3.5,5
2170,Eastern Province,53.82241017,26.40322859,Al-Sanbok Restaurant,50.22073379,26.27183349,"Seafood, International, Mediterranean","Vegetarian Friendly, Vegan Options, Gluten Free Options",3.9,5
2176,Eastern Province,53.82241017,26.40322859,Al-Sanbok Restaurant,50.22073379,26.27183349,"Seafood, International, Mediterranean","Vegetarian Friendly, Vegan Options, Gluten Free Options",4.2,5
2179,Eastern Province,53.82241017,26.40322859,Al-Sanbok Restaurant,50.22073379,26.27183349,"Seafood, International, Mediterranean","Vegetarian Friendly, Vegan Options, Gluten Free Options",4,5
2186,Eastern Province,53.82241017,26.40322859,Al-Sanbok Restaurant,50.22073379,26.27183349,"Seafood, International, Mediterranean","Vegetarian Friendly, Vegan Options, Gluten Free Options",3.9,5
2187,Eastern Province,53.82241017,26.40322859,Al-Sanbok Restaurant,50.22073379,26.27183349,"Seafood, International, Mediterranean","Vegetarian Friendly, Vegan Options, Gluten Free Options",4.2,5
2188,Eastern Province,53.82241017,26.40322859,Al-Sanbok Restaurant,50.22073379,26.27183349,"Seafood, International, Mediterranean","Vegetarian Friendly, Vegan Options, Gluten Free Options",4.2,5
2191,Eastern Province,53.82241017,26.40322859,Al-Sanbok Restaurant,50.22073379,26.27183349,"Seafood, International, Mediterranean","Vegetarian Friendly, Vegan Options, Gluten Free Options",4.5,5
2192,Eastern Province,53.82241017,26.40322859,Al-Sanbok Restaurant,50.22073379,26.27183349,"Seafood, International, Mediterranean","Vegetarian Friendly, Vegan Options, Gluten Free Options",4.2,5
2193,Eastern Province,53.82241017,26.40322859,Al-Sanbok Restaurant,50.22073379,26.27183349,"Seafood, International, Mediterranean","Vegetarian Friendly, Vegan Options, Gluten Free Options",4,5
2195,Eastern Province,53.82241017,26.40322859,Al-Sanbok Restaurant,50.22073379,26.27183349,"Seafood, International, Mediterranean","Vegetarian Friendly, Vegan Options, Gluten Free Options",3.8,5
2198,Eastern Province,53.82241017,26.40322859,Al-Sanbok Restaurant,50.22073379,26.27183349,"Seafood, International, Mediterranean","Vegetarian Friendly, Vegan Options, Gluten Free Options",3.8,5
2203,Eastern Province,53.82241017,26.40322859,Al-Sanbok Restaurant,50.22073379,26.27183349,"Seafood, International, Mediterranean","Vegetarian Friendly, Vegan Options, Gluten Free Options",4.2,5
2210,Eastern Province,53.82241017,26.40322859,Al-Sanbok Restaurant,50.22073379,26.27183349,"Seafood, International, Mediterranean","Vegetarian Friendly, Vegan Options, Gluten Free Options",3.8,5
2216,Eastern Province,53.82241017,26.40322859,Al-Sanbok Restaurant,50.22073379,26.27183349,"Seafood, International, Mediterranean","Vegetarian Friendly, Vegan Options, Gluten Free Options",4.1,5
2221,Eastern Province,53.82241017,26.40322859,Al-Sanbok Restaurant,50.22073379,26.27183349,"Seafood, International, Mediterranean","Vegetarian Friendly, Vegan Options, Gluten Free Options",3.8,5
2224,Eastern Province,53.82241017,26.40322859,Al-Sanbok Restaurant,50.22073379,26.27183349,"Seafood, International, Mediterranean","Vegetarian Friendly, Vegan Options, Gluten Free Options",3.7,5
2227,Eastern Province,53.82241017,26.40322859,Al-Sanbok Restaurant,50.22073379,26.27183349,"Seafood, International, Mediterranean","Vegetarian Friendly, Vegan Options, Gluten Free Options",3.6,5
2229,Eastern Province,53.82241017,26.40322859,Al-Sanbok Restaurant,50.22073379,26.27183349,"Seafood, International, Mediterranean","Vegetarian Friendly, Vegan Options, Gluten Free Options",3.4,5
2233,Eastern Province,53.82241017,26.40322859,Al-Sanbok Restaurant,50.22073379,26.27183349,"Seafood, International, Mediterranean","Vegetarian Friendly, Vegan Options, Gluten Free Options",3.8,5
2234,Eastern Province,53.82241017,26.40322859,Al-Sanbok Restaurant,50.22073379,26.27183349,"Seafood, International, Mediterranean","Vegetarian Friendly, Vegan Options, Gluten Free Options",4.2,5
2242,Eastern Province,53.82241017,26.40322859,Al-Sanbok Restaurant,50.22073379,26.27183349,"Seafood, International, Mediterranean","Vegetarian Friendly, Vegan Options, Gluten Free Options",3.5,5
2245,Eastern Province,53.82241017,26.40322859,Al-Sanbok Restaurant,50.22073379,26.27183349,"Seafood, International, Mediterranean","Vegetarian Friendly, Vegan Options, Gluten Free Options",3.7,5
2246,Eastern Province,53.82241017,26.40322859,Al-Sanbok Restaurant,50.22073379,26.27183349,"Seafood, International, Mediterranean","Vegetarian Friendly, Vegan Options, Gluten Free Options",3.4,5
2248,Eastern Province,53.82241017,26.40322859,Al-Sanbok Restaurant,50.22073379,26.27183349,"Seafood, International, Mediterranean","Vegetarian Friendly, Vegan Options, Gluten Free Options",4,5
2252,Eastern Province,53.82241017,26.40322859,Al-Sanbok Restaurant,50.22073379,26.27183349,"Seafood, International, Mediterranean","Vegetarian Friendly, Vegan Options, Gluten Free Options",3.8,5
2256,Eastern Province,53.82241017,26.40322859,Al-Sanbok Restaurant,50.22073379,26.27183349,"Seafood, International, Mediterranean","Vegetarian Friendly, Vegan Options, Gluten Free Options",3.6,5
2257,Eastern Province,53.82241017,26.40322859,Al-Sanbok Restaurant,50.22073379,26.27183349,"Seafood, International, Mediterranean","Vegetarian Friendly, Vegan Options, Gluten Free Options",4.4,5
2259,Eastern Province,53.82241017,26.40322859,Al-Sanbok Restaurant,50.22073379,26.27183349,"Seafood, International, Mediterranean","Vegetarian Friendly, Vegan Options, Gluten Free Options",3.2,5
2260,Eastern Province,53.82241017,26.40322859,Al-Sanbok Restaurant,50.22073379,26.27183349,"Seafood, International, Mediterranean","Vegetarian Friendly, Vegan Options, Gluten Free Options",3.9,5
2261,Eastern Province,53.82241017,26.40322859,Al-Sanbok Restaurant,50.22073379,26.27183349,"Seafood, International, Mediterranean","Vegetarian Friendly, Vegan Options, Gluten Free Options",3.3,5
2268,Eastern Province,53.82241017,26.40322859,Al-Sanbok Restaurant,50.22073379,26.27183349,"Seafood, International, Mediterranean","Vegetarian Friendly, Vegan Options, Gluten Free Options",3.9,5
2271,Eastern Province,53.82241017,26.40322859,Al-Sanbok Restaurant,50.22073379,26.27183349,"Seafood, International, Mediterranean","Vegetarian Friendly, Vegan Options, Gluten Free Options",3.8,5
2272,Eastern Province,53.82241017,26.40322859,Al-Sanbok Restaurant,50.22073379,26.27183349,"Seafood, International, Mediterranean","Vegetarian Friendly, Vegan Options, Gluten Free Options",4.4,5
2273,Eastern Province,53.82241017,26.40322859,Al-Sanbok Restaurant,50.22073379,26.27183349,"Seafood, International, Mediterranean","Vegetarian Friendly, Vegan Options, Gluten Free Options",4.3,5
2276,Eastern Province,53.82241017,26.40322859,Al-Sanbok Restaurant,50.22073379,26.27183349,"Seafood, International, Mediterranean","Vegetarian Friendly, Vegan Options, Gluten Free Options",4.1,5
2278,Eastern Province,53.82241017,26.40322859,Al-Sanbok Restaurant,50.22073379,26.27183349,"Seafood, International, Mediterranean","Vegetarian Friendly, Vegan Options, Gluten Free Options",3.7,5
2282,Eastern Province,53.82241017,26.40322859,Al-Sanbok Restaurant,50.22073379,26.27183349,"Seafood, International, Mediterranean","Vegetarian Friendly, Vegan Options, Gluten Free Options",3.8,5
2283,Eastern Province,53.82241017,26.40322859,Al-Sanbok Restaurant,50.22073379,26.27183349,"Seafood, International, Mediterranean","Vegetarian Friendly, Vegan Options, Gluten Free Options",3.9,5
2287,Eastern Province,53.82241017,26.40322859,Al-Sanbok Restaurant,50.22073379,26.27183349,"Seafood, International, Mediterranean","Vegetarian Friendly, Vegan Options, Gluten Free Options",4,5
2290,Eastern Province,53.82241017,26.40322859,Al-Sanbok Restaurant,50.22073379,26.27183349,"Seafood, International, Mediterranean","Vegetarian Friendly, Vegan Options, Gluten Free Options",3.5,5
2297,Eastern Province,53.82241017,26.40322859,Al-Sanbok Restaurant,50.22073379,26.27183349,"Seafood, International, Mediterranean","Vegetarian Friendly, Vegan Options, Gluten Free Options",3.2,5
2299,Eastern Province,53.82241017,26.40322859,Al-Sanbok Restaurant,50.22073379,26.27183349,"Seafood, International, Mediterranean","Vegetarian Friendly, Vegan Options, Gluten Free Options",4.3,5
2300,Eastern Province,53.82241017,26.40322859,Al-Sanbok Restaurant,50.22073379,26.27183349,"Seafood, International, Mediterranean","Vegetarian Friendly, Vegan Options, Gluten Free Options",3.9,5
2312,Eastern Province,53.82241017,26.40322859,Al-Sanbok Restaurant,50.22073379,26.27183349,"Seafood, International, Mediterranean","Vegetarian Friendly, Vegan Options, Gluten Free Options",4,5
2318,Eastern Province,53.82241017,26.40322859,Al-Sanbok Restaurant,50.22073379,26.27183349,"Seafood, International, Mediterranean","Vegetarian Friendly, Vegan Options, Gluten Free Options",3.7,5
2321,Eastern Province,53.82241017,26.40322859,Al-Sanbok Restaurant,50.22073379,26.27183349,"Seafood, International, Mediterranean","Vegetarian Friendly, Vegan Options, Gluten Free Options",4.1,5
2326,Eastern Province,53.82241017,26.40322859,Al-Sanbok Restaurant,50.22073379,26.27183349,"Seafood, International, Mediterranean","Vegetarian Friendly, Vegan Options, Gluten Free Options",4.2,5
2327,Eastern Province,53.82241017,26.40322859,Al-Sanbok Restaurant,50.22073379,26.27183349,"Seafood, International, Mediterranean","Vegetarian Friendly, Vegan Options, Gluten Free Options",3.6,5
2,Riyadh,46.98642394,24.72914951,Burj Al Hamam,46.68199339,24.66766619,"Lebanese, Mediterranean, Middle Eastern","Vegetarian Friendly, Vegan Options, Gluten Free Options",4.6,6
53,Riyadh,46.91578128,24.57622082,Burj Al Hamam,46.68199339,24.66766619,"Lebanese, Mediterranean, Middle Eastern","Vegetarian Friendly, Vegan Options, Gluten Free Options",4.5,6
83,Riyadh,46.60552176,24.63668315,Burj Al Hamam,46.68199339,24.66766619,"Lebanese, Mediterranean, Middle Eastern","Vegetarian Friendly, Vegan Options, Gluten Free Options",4.4,6
104,Riyadh,46.53330086,24.81003724,Burj Al Hamam,46.68199339,24.66766619,"Lebanese, Mediterranean, Middle Eastern","Vegetarian Friendly, Vegan Options, Gluten Free Options",4.7,6
110,Riyadh,46.63230468,24.73028846,Burj Al Hamam,46.68199339,24.66766619,"Lebanese, Mediterranean, Middle Eastern","Vegetarian Friendly, Vegan Options, Gluten Free Options",4.7,6
117,Riyadh,46.96032374,24.70231647,Burj Al Hamam,46.68199339,24.66766619,"Lebanese, Mediterranean, Middle Eastern","Vegetarian Friendly, Vegan Options, Gluten Free Options",2,6
126,Riyadh,46.86753974,24.80434163,Burj Al Hamam,46.68199339,24.66766619,"Lebanese, Mediterranean, Middle Eastern","Vegetarian Friendly, Vegan Options, Gluten Free Options",3.9,6
129,Riyadh,46.72344122,24.6571466,Burj Al Hamam,46.68199339,24.66766619,"Lebanese, Mediterranean, Middle Eastern","Vegetarian Friendly, Vegan Options, Gluten Free Options",4.7,6
163,Riyadh,46.69652724,24.61098099,Burj Al Hamam,46.68199339,24.66766619,"Lebanese, Mediterranean, Middle Eastern","Vegetarian Friendly, Vegan Options, Gluten Free Options",4.6,6
171,Riyadh,46.82645623,24.50497961,Burj Al Hamam,46.68199339,24.66766619,"Lebanese, Mediterranean, Middle Eastern","Vegetarian Friendly, Vegan Options, Gluten Free Options",4.2,6
180,Riyadh,46.82786523,24.63201192,Burj Al Hamam,46.68199339,24.66766619,"Lebanese, Mediterranean, Middle Eastern","Vegetarian Friendly, Vegan Options, Gluten Free Options",3.6,6
195,Riyadh,46.97881254,24.56554551,Burj Al Hamam,46.68199339,24.66766619,"Lebanese, Mediterranean, Middle Eastern","Vegetarian Friendly, Vegan Options, Gluten Free Options",3.6,6
220,Riyadh,46.78062486,24.61200184,Burj Al Hamam,46.68199339,24.66766619,"Lebanese, Mediterranean, Middle Eastern","Vegetarian Friendly, Vegan Options, Gluten Free Options",4.7,6
221,Riyadh,46.67801522,24.62171183,Burj Al Hamam,46.68199339,24.66766619,"Lebanese, Mediterranean, Middle Eastern","Vegetarian Friendly, Vegan Options, Gluten Free Options",4.5,6
242,Riyadh,46.65916475,24.77800436,Burj Al Hamam,46.68199339,24.66766619,"Lebanese, Mediterranean, Middle Eastern","Vegetarian Friendly, Vegan Options, Gluten Free Options",3.9,6
250,Riyadh,46.70374144,24.93211298,Burj Al Hamam,46.68199339,24.66766619,"Lebanese, Mediterranean, Middle Eastern","Vegetarian Friendly, Vegan Options, Gluten Free Options",3.6,6
253,Riyadh,46.88471474,24.64170253,Burj Al Hamam,46.68199339,24.66766619,"Lebanese, Mediterranean, Middle Eastern","Vegetarian Friendly, Vegan Options, Gluten Free Options",4.9,6
261,Riyadh,46.84629779,24.69796416,Burj Al Hamam,46.68199339,24.66766619,"Lebanese, Mediterranean, Middle Eastern","Vegetarian Friendly, Vegan Options, Gluten Free Options",4.2,6
272,Riyadh,46.64664395,24.91573014,Burj Al Hamam,46.68199339,24.66766619,"Lebanese, Mediterranean, Middle Eastern","Vegetarian Friendly, Vegan Options, Gluten Free Options",4.5,6
280,Riyadh,46.67453053,24.92872526,Burj Al Hamam,46.68199339,24.66766619,"Lebanese, Mediterranean, Middle Eastern","Vegetarian Friendly, Vegan Options, Gluten Free Options",1.2,6
331,Riyadh,46.92035768,24.62263837,Burj Al Hamam,46.68199339,24.66766619,"Lebanese, Mediterranean, Middle Eastern","Vegetarian Friendly, Vegan Options, Gluten Free Options",2.2,6
334,Riyadh,46.67672538,24.97435828,Burj Al Hamam,46.68199339,24.66766619,"Lebanese, Mediterranean, Middle Eastern","Vegetarian Friendly, Vegan Options, Gluten Free Options",4,6
354,Riyadh,46.53807832,24.74487449,Burj Al Hamam,46.68199339,24.66766619,"Lebanese, Mediterranean, Middle Eastern","Vegetarian Friendly, Vegan Options, Gluten Free Options",3.6,6
370,Riyadh,46.93205158,24.94596614,Burj Al Hamam,46.68199339,24.66766619,"Lebanese, Mediterranean, Middle Eastern","Vegetarian Friendly, Vegan Options, Gluten Free Options",4.6,6
374,Riyadh,46.64390874,24.56383089,Burj Al Hamam,46.68199339,24.66766619,"Lebanese, Mediterranean, Middle Eastern","Vegetarian Friendly, Vegan Options, Gluten Free Options",4.3,6
376,Riyadh,46.77478503,24.83081215,Burj Al Hamam,46.68199339,24.66766619,"Lebanese, Mediterranean, Middle Eastern","Vegetarian Friendly, Vegan Options, Gluten Free Options",4.6,6
414,Riyadh,46.78762849,24.83087337,Burj Al Hamam,46.68199339,24.66766619,"Lebanese, Mediterranean, Middle Eastern","Vegetarian Friendly, Vegan Options, Gluten Free Options",4.6,6
438,Riyadh,46.85832236,24.93721969,Burj Al Hamam,46.68199339,24.66766619,"Lebanese, Mediterranean, Middle Eastern","Vegetarian Friendly, Vegan Options, Gluten Free Options",4.1,6
446,Riyadh,46.86499987,24.73732367,Burj Al Hamam,46.68199339,24.66766619,"Lebanese, Mediterranean, Middle Eastern","Vegetarian Friendly, Vegan Options, Gluten Free Options",3.9,6
469,Riyadh,46.85111067,24.98041124,Burj Al Hamam,46.68199339,24.66766619,"Lebanese, Mediterranean, Middle Eastern","Vegetarian Friendly, Vegan Options, Gluten Free Options",4.6,6
483,Riyadh,46.81813888,24.61928922,Burj Al Hamam,46.68199339,24.66766619,"Lebanese, Mediterranean, Middle Eastern","Vegetarian Friendly, Vegan Options, Gluten Free Options",4.9,6
1503,Riyadh,46.96032374,24.70231647,Burj Al Hamam,46.68199339,24.66766619,"Lebanese, Mediterranean, Middle Eastern","Vegetarian Friendly, Vegan Options, Gluten Free Options",4.6,6
1505,Riyadh,46.96032374,24.70231647,Burj Al Hamam,46.68199339,24.66766619,"Lebanese, Mediterranean, Middle Eastern","Vegetarian Friendly, Vegan Options, Gluten Free Options",4.6,6
1622,Riyadh,46.96032374,24.70231647,Burj Al Hamam,46.68199339,24.66766619,"Lebanese, Mediterranean, Middle Eastern","Vegetarian Friendly, Vegan Options, Gluten Free Options",4.5,6
1623,Riyadh,46.96032374,24.70231647,Burj Al Hamam,46.68199339,24.66766619,"Lebanese, Mediterranean, Middle Eastern","Vegetarian Friendly, Vegan Options, Gluten Free Options",4.5,6
1624,Riyadh,46.96032374,24.70231647,Burj Al Hamam,46.68199339,24.66766619,"Lebanese, Mediterranean, Middle Eastern","Vegetarian Friendly, Vegan Options, Gluten Free Options",4.6,6
1694,Riyadh,46.96032374,24.70231647,Burj Al Hamam,46.68199339,24.66766619,"Lebanese, Mediterranean, Middle Eastern","Vegetarian Friendly, Vegan Options, Gluten Free Options",4.5,6
1695,Riyadh,46.96032374,24.70231647,Burj Al Hamam,46.68199339,24.66766619,"Lebanese, Mediterranean, Middle Eastern","Vegetarian Friendly, Vegan Options, Gluten Free Options",4.3,6
1696,Riyadh,46.96032374,24.70231647,Burj Al Hamam,46.68199339,24.66766619,"Lebanese, Mediterranean, Middle Eastern","Vegetarian Friendly, Vegan Options, Gluten Free Options",4.4,6
1750,Riyadh,46.96032374,24.70231647,Burj Al Hamam,46.68199339,24.66766619,"Lebanese, Mediterranean, Middle Eastern","Vegetarian Friendly, Vegan Options, Gluten Free Options",4.7,6
1751,Riyadh,46.96032374,24.70231647,Burj Al Hamam,46.68199339,24.66766619,"Lebanese, Mediterranean, Middle Eastern","Vegetarian Friendly, Vegan Options, Gluten Free Options",4.6,6
1760,Riyadh,46.96032374,24.70231647,Burj Al Hamam,46.68199339,24.66766619,"Lebanese, Mediterranean, Middle Eastern","Vegetarian Friendly, Vegan Options, Gluten Free Options",4.6,6
1768,Riyadh,46.96032374,24.70231647,Burj Al Hamam,46.68199339,24.66766619,"Lebanese, Mediterranean, Middle Eastern","Vegetarian Friendly, Vegan Options, Gluten Free Options",4.7,6
1774,Riyadh,46.96032374,24.70231647,Burj Al Hamam,46.68199339,24.66766619,"Lebanese, Mediterranean, Middle Eastern","Vegetarian Friendly, Vegan Options, Gluten Free Options",4.2,6
1781,Riyadh,46.96032374,24.70231647,Burj Al Hamam,46.68199339,24.66766619,"Lebanese, Mediterranean, Middle Eastern","Vegetarian Friendly, Vegan Options, Gluten Free Options",2.7,6
1782,Riyadh,46.96032374,24.70231647,Burj Al Hamam,46.68199339,24.66766619,"Lebanese, Mediterranean, Middle Eastern","Vegetarian Friendly, Vegan Options, Gluten Free Options",2.7,6
1783,Riyadh,46.96032374,24.70231647,Burj Al Hamam,46.68199339,24.66766619,"Lebanese, Mediterranean, Middle Eastern","Vegetarian Friendly, Vegan Options, Gluten Free Options",2.7,6
1784,Riyadh,46.96032374,24.70231647,Burj Al Hamam,46.68199339,24.66766619,"Lebanese, Mediterranean, Middle Eastern","Vegetarian Friendly, Vegan Options, Gluten Free Options",3.8,6
1800,Riyadh,46.96032374,24.70231647,Burj Al Hamam,46.68199339,24.66766619,"Lebanese, Mediterranean, Middle Eastern","Vegetarian Friendly, Vegan Options, Gluten Free Options",4,6
1801,Riyadh,46.96032374,24.70231647,Burj Al Hamam,46.68199339,24.66766619,"Lebanese, Mediterranean, Middle Eastern","Vegetarian Friendly, Vegan Options, Gluten Free Options",4,6
1802,Riyadh,46.96032374,24.70231647,Burj Al Hamam,46.68199339,24.66766619,"Lebanese, Mediterranean, Middle Eastern","Vegetarian Friendly, Vegan Options, Gluten Free Options",4.1,6
1806,Riyadh,46.96032374,24.70231647,Burj Al Hamam,46.68199339,24.66766619,"Lebanese, Mediterranean, Middle Eastern","Vegetarian Friendly, Vegan Options, Gluten Free Options",4.6,6
1807,Riyadh,46.96032374,24.70231647,Burj Al Hamam,46.68199339,24.66766619,"Lebanese, Mediterranean, Middle Eastern","Vegetarian Friendly, Vegan Options, Gluten Free Options",4.8,6
1808,Riyadh,46.96032374,24.70231647,Burj Al Hamam,46.68199339,24.66766619,"Lebanese, Mediterranean, Middle Eastern","Vegetarian Friendly, Vegan Options, Gluten Free Options",4.7,6
1842,Riyadh,46.96032374,24.70231647,Burj Al Hamam,46.68199339,24.66766619,"Lebanese, Mediterranean, Middle Eastern","Vegetarian Friendly, Vegan Options, Gluten Free Options",4.1,6
1845,Riyadh,46.96032374,24.70231647,Burj Al Hamam,46.68199339,24.66766619,"Lebanese, Mediterranean, Middle Eastern","Vegetarian Friendly, Vegan Options, Gluten Free Options",4.2,6
1846,Riyadh,46.96032374,24.70231647,Burj Al Hamam,46.68199339,24.66766619,"Lebanese, Mediterranean, Middle Eastern","Vegetarian Friendly, Vegan Options, Gluten Free Options",3.4,6
1848,Riyadh,46.96032374,24.70231647,Burj Al Hamam,46.68199339,24.66766619,"Lebanese, Mediterranean, Middle Eastern","Vegetarian Friendly, Vegan Options, Gluten Free Options",4.2,6
1852,Riyadh,46.96032374,24.70231647,Burj Al Hamam,46.68199339,24.66766619,"Lebanese, Mediterranean, Middle Eastern","Vegetarian Friendly, Vegan Options, Gluten Free Options",3.6,6
1856,Riyadh,46.96032374,24.70231647,Burj Al Hamam,46.68199339,24.66766619,"Lebanese, Mediterranean, Middle Eastern","Vegetarian Friendly, Vegan Options, Gluten Free Options",4,6
1859,Riyadh,46.96032374,24.70231647,Burj Al Hamam,46.68199339,24.66766619,"Lebanese, Mediterranean, Middle Eastern","Vegetarian Friendly, Vegan Options, Gluten Free Options",4,6
1860,Riyadh,46.96032374,24.70231647,Burj Al Hamam,46.68199339,24.66766619,"Lebanese, Mediterranean, Middle Eastern","Vegetarian Friendly, Vegan Options, Gluten Free Options",4.7,6
1862,Riyadh,46.96032374,24.70231647,Burj Al Hamam,46.68199339,24.66766619,"Lebanese, Mediterranean, Middle Eastern","Vegetarian Friendly, Vegan Options, Gluten Free Options",4.5,6
1867,Riyadh,46.96032374,24.70231647,Burj Al Hamam,46.68199339,24.66766619,"Lebanese, Mediterranean, Middle Eastern","Vegetarian Friendly, Vegan Options, Gluten Free Options",4,6
1870,Riyadh,46.96032374,24.70231647,Burj Al Hamam,46.68199339,24.66766619,"Lebanese, Mediterranean, Middle Eastern","Vegetarian Friendly, Vegan Options, Gluten Free Options",4,6
1874,Riyadh,46.96032374,24.70231647,Burj Al Hamam,46.68199339,24.66766619,"Lebanese, Mediterranean, Middle Eastern","Vegetarian Friendly, Vegan Options, Gluten Free Options",4,6
1876,Riyadh,46.96032374,24.70231647,Burj Al Hamam,46.68199339,24.66766619,"Lebanese, Mediterranean, Middle Eastern","Vegetarian Friendly, Vegan Options, Gluten Free Options",4.3,6
1877,Riyadh,46.96032374,24.70231647,Burj Al Hamam,46.68199339,24.66766619,"Lebanese, Mediterranean, Middle Eastern","Vegetarian Friendly, Vegan Options, Gluten Free Options",3.9,6
1881,Riyadh,46.96032374,24.70231647,Burj Al Hamam,46.68199339,24.66766619,"Lebanese, Mediterranean, Middle Eastern","Vegetarian Friendly, Vegan Options, Gluten Free Options",3.7,6
1884,Riyadh,46.96032374,24.70231647,Burj Al Hamam,46.68199339,24.66766619,"Lebanese, Mediterranean, Middle Eastern","Vegetarian Friendly, Vegan Options, Gluten Free Options",4.5,6
1887,Riyadh,46.96032374,24.70231647,Burj Al Hamam,46.68199339,24.66766619,"Lebanese, Mediterranean, Middle Eastern","Vegetarian Friendly, Vegan Options, Gluten Free Options",3.8,6
1889,Riyadh,46.96032374,24.70231647,Burj Al Hamam,46.68199339,24.66766619,"Lebanese, Mediterranean, Middle Eastern","Vegetarian Friendly, Vegan Options, Gluten Free Options",4.1,6
1892,Riyadh,46.96032374,24.70231647,Burj Al Hamam,46.68199339,24.66766619,"Lebanese, Mediterranean, Middle Eastern","Vegetarian Friendly, Vegan Options, Gluten Free Options",4,6
1896,Riyadh,46.96032374,24.70231647,Burj Al Hamam,46.68199339,24.66766619,"Lebanese, Mediterranean, Middle Eastern","Vegetarian Friendly, Vegan Options, Gluten Free Options",4.3,6
1897,Riyadh,46.96032374,24.70231647,Burj Al Hamam,46.68199339,24.66766619,"Lebanese, Mediterranean, Middle Eastern","Vegetarian Friendly, Vegan Options, Gluten Free Options",4.2,6
1898,Riyadh,46.96032374,24.70231647,Burj Al Hamam,46.68199339,24.66766619,"Lebanese, Mediterranean, Middle Eastern","Vegetarian Friendly, Vegan Options, Gluten Free Options",4,6
1903,Riyadh,46.96032374,24.70231647,Burj Al Hamam,46.68199339,24.66766619,"Lebanese, Mediterranean, Middle Eastern","Vegetarian Friendly, Vegan Options, Gluten Free Options",4,6
1904,Riyadh,46.96032374,24.70231647,Burj Al Hamam,46.68199339,24.66766619,"Lebanese, Mediterranean, Middle Eastern","Vegetarian Friendly, Vegan Options, Gluten Free Options",4.3,6
1907,Riyadh,46.96032374,24.70231647,Burj Al Hamam,46.68199339,24.66766619,"Lebanese, Mediterranean, Middle Eastern","Vegetarian Friendly, Vegan Options, Gluten Free Options",4.2,6
1909,Riyadh,46.96032374,24.70231647,Burj Al Hamam,46.68199339,24.66766619,"Lebanese, Mediterranean, Middle Eastern","Vegetarian Friendly, Vegan Options, Gluten Free Options",4.1,6
1915,Riyadh,46.96032374,24.70231647,Burj Al Hamam,46.68199339,24.66766619,"Lebanese, Mediterranean, Middle Eastern","Vegetarian Friendly, Vegan Options, Gluten Free Options",3.9,6
1920,Riyadh,46.96032374,24.70231647,Burj Al Hamam,46.68199339,24.66766619,"Lebanese, Mediterranean, Middle Eastern","Vegetarian Friendly, Vegan Options, Gluten Free Options",4.3,6
1922,Riyadh,46.96032374,24.70231647,Burj Al Hamam,46.68199339,24.66766619,"Lebanese, Mediterranean, Middle Eastern","Vegetarian Friendly, Vegan Options, Gluten Free Options",4.3,6
1927,Riyadh,46.96032374,24.70231647,Burj Al Hamam,46.68199339,24.66766619,"Lebanese, Mediterranean, Middle Eastern","Vegetarian Friendly, Vegan Options, Gluten Free Options",4.3,6
1928,Riyadh,46.96032374,24.70231647,Burj Al Hamam,46.68199339,24.66766619,"Lebanese, Mediterranean, Middle Eastern","Vegetarian Friendly, Vegan Options, Gluten Free Options",4.1,6
1929,Riyadh,46.96032374,24.70231647,Burj Al Hamam,46.68199339,24.66766619,"Lebanese, Mediterranean, Middle Eastern","Vegetarian Friendly, Vegan Options, Gluten Free Options",3.4,6
1933,Riyadh,46.96032374,24.70231647,Burj Al Hamam,46.68199339,24.66766619,"Lebanese, Mediterranean, Middle Eastern","Vegetarian Friendly, Vegan Options, Gluten Free Options",4.1,6
1936,Riyadh,46.96032374,24.70231647,Burj Al Hamam,46.68199339,24.66766619,"Lebanese, Mediterranean, Middle Eastern","Vegetarian Friendly, Vegan Options, Gluten Free Options",4.3,6
1941,Riyadh,46.96032374,24.70231647,Burj Al Hamam,46.68199339,24.66766619,"Lebanese, Mediterranean, Middle Eastern","Vegetarian Friendly, Vegan Options, Gluten Free Options",3.7,6
