user_id,business_id,rating
_O_bvXST4SLVxEX2pY039g,dtsnh96yn64IT7sErc509g,5.0
7VV3iwZ-F4CizW6DWcxpHw,DybtxtUevHQwGsBJlJC-aw,5.0
X7iSWCaekeMT9nW87NH_6w,0w5CGasMnBI0R9tW7xxhAw,4.0
87HBqg9yW4nm9qJw5Z0SgA,j1Dwh1vyuYfIypTt-Aeu6A,5.0
YIxRnVsftCpmuZh88Gd2SQ,3ckr3dOeYW1m1yXsNwesrg,3.0
Ex99Rk0KY3hw-MRWKsxs9w,_C7QiQQc47AOEv4PE3Kong,4.0
IwDBZfpm4vgTm9L6aF3pqg,KRBGbYMUjaFHKPVYrMDLJA,5.0
AecE6t97JJRjuRVqFJbkew,KW7hDw16MIvR_gyNKzTvNQ,5.0
IwDBZfpm4vgTm9L6aF3pqg,C9K3579SJgLPp0oAOM29wg,3.0
mlR6ZDQdyx84sOyPHs2sTA,ez1xAIwSguvgj3F8B7uJsA,3.0
Qjd7aIiKqnd68IfaR2EPoA,XnbNXoAAc8VOPy0eIbuMjw,3.0
efIx7xceSPAxrAfVg7fqRQ,zumI_uy6dVX4aWiYivytBg,5.0
0sAUF_yzU7nlac8Hg-FUvg,t7ne_sGR3weuuzaPzxk6kg,4.0
wQebFZNqAF1j0rXWU881cg,ErHo53ixLHUoXFsJcnb6yQ,3.0
bYENop4BuQepBjM1-BI3fA,dywnaSEKtEacP4tCMqMotw,4.0
G1dK0u0tANfNXx4tYEQjkQ,7D5-a53BLau19RpMu-L3zg,5.0
WZ4vEAuJdBgHrnIZlBQLig,k8hFz4Gty5dHlDV4Wt8FqA,4.0
wQebFZNqAF1j0rXWU881cg,7le24MfSrFw-REhE5r5a-w,2.0
qjfMBIZpQT9DDtw_BWCopQ,D4XMyX72WYQ2nEwGQDqR7g,4.0
Ex99Rk0KY3hw-MRWKsxs9w,UnQriKTiNsYnyPE3Rt8lTQ,4.0
c2fTfmKEdFDp82GIQqPYKA,KExyi9KTXqQDdzvk-8Dm5g,5.0
d60I5RwenHe-iXwPw5Db6A,QFzfm7Xe8i_7M6oS08c9YQ,1.0
t6KU6I71YriFsmQx0XwArA,yj9lGwTLo_R1rMxJoEiR8g,5.0
8FhAkwx9EAD-5KGJvcg7Yw,Ux4a4nH0Tq1CFvPr7rC05Q,5.0
M5Z3E0-qZlcBIEaDrYa3qA,6GeezpXz_jYeVnt450fOKg,4.0
WnjJLRT9QI-TF3kwSn_1kg,1-T9uGl8ET1G_CCO1CJxuA,2.0
qjfMBIZpQT9DDtw_BWCopQ,PbTQTEWkuJ3Rmql18lGQsw,3.0
hRqYxBmpQd_-gA5f1o0eFw,Tx9kwNLX2lYNqr2weKWEqg,3.0
JBW7-KYbzHfB-UJWUlAtpw,FE5R_F7svUphKeUWuxA0JA,5.0
0sAUF_yzU7nlac8Hg-FUvg,NnlXgLZ93KPj1wYSiqjyIg,4.0
PZfE4jOxjhZDqvvTQNOWow,speLDZmGk5tMenzLb0DHSg,4.0
P35GHswUEIMl0oDNSXF-rA,iCVrRHR_Yxr6mHCpObnE1g,5.0
Rt0PpJjvf2qVeqQqQOgcgQ,Pb2Gda3L6H3SRefymTtzAw,3.0
qjfMBIZpQT9DDtw_BWCopQ,n_7EQxn0ciucIOJfpWVaTQ,4.0
WllCt24Y7YgbciEJ4aQ8uA,_C7QiQQc47AOEv4PE3Kong,5.0
qjfMBIZpQT9DDtw_BWCopQ,okBgVNjxLFCQnVpR_PIIzw,4.0
yNEuxv_oq2w2bVkMy7Gz6A,3a3BSTAbM2etBbJX9JJXpg,5.0
RAxT9eTa_eiXRnWKeDNnaQ,reZGpher-guWOX5rqeKEPw,1.0
LlOm5hE9Fy70jKfi0mSFWw,0w5CGasMnBI0R9tW7xxhAw,4.0
F7WoKrrnTAs_vTIp1EwXKw,63wsqoXuGgehnuGrTW4y7g,5.0
3LnwGLe_oySwuIAB6RR4mg,63wsqoXuGgehnuGrTW4y7g,4.0
pUeuBWxgll2in2KqKeAR_A,qzgpbJxeNW_1q0L-H8Eggw,5.0
iV2prydy0XgD0IXU51cpGw,0UYn-R_LF-V0KSlYFRi3PA,1.0
o_7aymn5Zteah4AaaLm6SA,JZPFtLIIpClFFQAQ6RJngw,1.0
bYENop4BuQepBjM1-BI3fA,c1F-LyDZkbCY2kAbJTluFA,2.0
IwDBZfpm4vgTm9L6aF3pqg,BNJDNTFh89ASl3FIPgWF4Q,5.0
vTyyCbhAOXaKUYWCd0YgNQ,GAuweBrcC_wK3a0UhZjwfA,4.0
1fPkyfWFyp3NkxLi80ZswA,yP1IBeS0hPYqSTB5bzxxZA,5.0
0sAUF_yzU7nlac8Hg-FUvg,cFoUuE6thjn88cVCTqYBHw,4.0
xjcwluh9jVuPUKq-Q8jLvQ,HH9x7WcNQR3cnwkHo_YL0w,4.0
l2JpmmYO-5OXSYehBvTfcQ,Jk2UFmtR6CQO0EIy8RLtyw,3.0
0sAUF_yzU7nlac8Hg-FUvg,33XFdgZ6X3lTz7MxIkDUqA,2.0
izxgHZIMWe331_W_lEvXhA,zcBaGiS6dNDdco1wgp35fg,5.0
bYENop4BuQepBjM1-BI3fA,AmS4jlZqK09tCVfzULubHA,3.0
bYENop4BuQepBjM1-BI3fA,k8hFz4Gty5dHlDV4Wt8FqA,4.0
73n_e1Fnxt4R5rvKmL1wOQ,QFzfm7Xe8i_7M6oS08c9YQ,4.0
YIxRnVsftCpmuZh88Gd2SQ,Ppy-UN5RptIog4AvNnAM-g,5.0
Fa2-VD8cqcn98vqciVn3Gw,uYMVRPYEqpmVXWN2xOs5KQ,5.0
TnpQRI0nr4kR5L3Y_UKrPA,h7n599RGtvFLmLycugT2MQ,5.0
7vcUoEoX9fN8WvjZVfiiYg,-mVpEeb0zGMv81_IWoXT5g,5.0
G3VdNxJMbmE5D2tKuHSRJw,6YVzV8cIn28pOPmXoQra1g,4.0
yNEuxv_oq2w2bVkMy7Gz6A,qxRTFagnexBZgDe055CjkQ,4.0
RT-xrCZgqOEz0Mg6w3aYhg,qxRTFagnexBZgDe055CjkQ,5.0
qjfMBIZpQT9DDtw_BWCopQ,r6dvcGaTEcvN4nUIeS15nA,3.0
qjfMBIZpQT9DDtw_BWCopQ,lsO4nMqeEPIT5QZ9jQ9G5g,4.0
F6a_YaettM4yWHGWwLOlHQ,5iyKubfNIKGjAq6fuWn_Rw,5.0
pF_W_PoMLURYvR3cJwv-Xg,SgrFU_8cgwhkly1sS5pZBw,5.0
wQebFZNqAF1j0rXWU881cg,Dnlg9XT7FlruWq7B-V88Cw,3.0
bYENop4BuQepBjM1-BI3fA,r-Vgf-fC8CKiP0Mp3cAHjQ,2.0
c2fTfmKEdFDp82GIQqPYKA,LJU41_sZtDMNXSCBvmXAlQ,1.0
PZfE4jOxjhZDqvvTQNOWow,wIiAO9IHsLEPQ1BVI2RJug,5.0
pUeuBWxgll2in2KqKeAR_A,wMG7vnGBKo-xWkV8FSMecA,3.0
655R56GxmeMDYQqQ3xIIXA,UjFLIhKTOiFcQiziOA9rgA,1.0
qjfMBIZpQT9DDtw_BWCopQ,uYMVRPYEqpmVXWN2xOs5KQ,5.0
t9Qrz3zLtOnlmEeKfDCtFA,MxRZHZoDVVnN7EvMAHf1EA,5.0
XHRUh1t8fAFx8Ik_3Kx1WQ,8BLTQlfijNA2LSFEz-d3hg,5.0
Ex99Rk0KY3hw-MRWKsxs9w,9TDyIOrSrncpsAUxVqx3aA,3.0
GUFEcMI95od8d7RgNRE7bg,hEoHY9Eqc7X5m-iI2CG2SA,1.0
X7iSWCaekeMT9nW87NH_6w,lMJJJZgGeeFtwds8LAAzvQ,5.0
WZ4vEAuJdBgHrnIZlBQLig,-hto0uJjh8KFQZGc9ZAcuQ,4.0
AecE6t97JJRjuRVqFJbkew,Oig0xjpAWEYJ5zvZNLTOag,3.0
G3VdNxJMbmE5D2tKuHSRJw,U3grYFIeu6RgAAQgdriHww,5.0
8FhAkwx9EAD-5KGJvcg7Yw,p9cRDR45YAYCB95geqdrfw,1.0
yNEuxv_oq2w2bVkMy7Gz6A,mOAzyqS3WLZsXAuLzrktWA,4.0
IwDBZfpm4vgTm9L6aF3pqg,SMjoaWEiaBygbbiEnan5dQ,1.0
yNEuxv_oq2w2bVkMy7Gz6A,30cpm1uq6xcQCmN6JTrB8w,5.0
l2JpmmYO-5OXSYehBvTfcQ,8Lr61X3Ri_qaWla1AJ4ikQ,4.0
iUTmdSgIyvBefLGZlSOKYQ,ZQ1xusCuRoHneUw_PfZM3w,5.0
Z9IeBJ49gIDzn8WX0RuwZA,UmXR9Sj0PgYbLgtMjfk9UA,4.0
40WBjYAjbYsWE8CsggWkwg,CWFEuPam8fZyYcjLJRSd-w,1.0
lk4QrKBFY9uFGtXBY0NGqQ,veUi03n26d941x3NeFd21g,5.0
bYENop4BuQepBjM1-BI3fA,k1_j2d6W8Ij4FIAuYf7-rg,3.0
7W5gAosTjV41p6KIJHbATg,QFzfm7Xe8i_7M6oS08c9YQ,5.0
fUipexnvDaZaEPNI2sxejQ,D3D9l4q23WSgDKN-091JNg,1.0
F7WoKrrnTAs_vTIp1EwXKw,iXVA5axy1nx9W8kiTKI9Cw,5.0
msImzW-jdyZWokUIbeTg8w,E1R-xslwl7XeTN5lQ7mWPg,5.0
GZU0uHdSQHS0gAmLFq3AdQ,WNcGg9G-odTGz00DSMx7rg,5.0
l2JpmmYO-5OXSYehBvTfcQ,Oc7QvwRhJVolBQkJzo_pDA,4.0
wQebFZNqAF1j0rXWU881cg,hfoqVCwnKDvw6D0I9F-vCw,1.0
vTyyCbhAOXaKUYWCd0YgNQ,Rw2Aw3vyj09BLyKfz-V8fw,4.0
bYENop4BuQepBjM1-BI3fA,7_YYjlT-qRP8h1IkpPWObw,3.0
w3kBEVUMf4C6GkcBT4vPuQ,Mr0Ph0NoO7l-r8uXReUOwQ,5.0
0sAUF_yzU7nlac8Hg-FUvg,QG3BblZrMRGXmYSyiYCP7A,2.0
qjfMBIZpQT9DDtw_BWCopQ,bliETqSXwJ9_I0yR4R5prw,4.0
eEboKpovO3kNRfuDYqVBaQ,NB5XTBuLVCn7c9Lu5SUqKg,5.0
79wqCfpIyY_aEMHQgqX99A,AKLE01Qik-4IUELi8X_h5g,4.0
tAxwPlemajVpV3OHy0wzEQ,QCaidu0NAS_sseca_xe4hQ,5.0
Ga0NrVHEw0zcb0TvoMdtLQ,Mdj5GGI5Zu1ETkNFnojDZQ,1.0
l2JpmmYO-5OXSYehBvTfcQ,7MlSfhCbZUUZVfOA7uJ9Kw,5.0
g2msNh9EGVSnTdYG8pfEDg,RQAF6a0akMiot5lZZnMNNw,5.0
Qjd7aIiKqnd68IfaR2EPoA,2Mp3YflkEmA3ELaZB7AhHg,3.0
vJzhBBhLRAlqj_rNU70Kag,VQcCL9PiNL_wkGf-uF3fjg,5.0
bTTTpFaHmyRB-ZUTbWa48g,hEXWbGYZ1aw4s7IY7puHGw,5.0
G3VdNxJMbmE5D2tKuHSRJw,diNav3HqME_S5-oYa6bRFQ,3.0
XHRUh1t8fAFx8Ik_3Kx1WQ,syX56DgsypCm35ZGASzuxA,4.0
qjfMBIZpQT9DDtw_BWCopQ,huta5nl96oXBxnFIQeMTTA,3.0
7gk6JFfjSQjNlu2T3nkTog,hyobCiqLj7LdWK6rkNzUVg,5.0
qjfMBIZpQT9DDtw_BWCopQ,h-EsSqXjqA6Jy7Oc7nb5jw,4.0
bYENop4BuQepBjM1-BI3fA,_5rx2qVN9rkiohyzfdlo0A,3.0
0lFjYgaR-5tnpaJzw2tnHQ,T2D1wJo4Uon8VSQSARM0KA,5.0
GVm9PEWn1epQygsugMKppg,_C7QiQQc47AOEv4PE3Kong,1.0
QiTswK0qYfWh3MCGngbjoQ,wlRUC49YirsCBdv7wa3cmg,4.0
6YYrTCOoAA6EzUGUTo5hcg,7QfRLE_ti1yA0NqTWKLjdw,3.0
iV2prydy0XgD0IXU51cpGw,WzykqsihM-Z6HxsLfwJdhg,4.0
jcXUIKgE4nZE-VAz9RK5_g,jDO4n9lAZNlQTcTFEObfyg,2.0
RSeIHiXxsGy28gHKh6G9IA,k-ZWRUhKyyl1qrG3y8yziA,2.0
Qjd7aIiKqnd68IfaR2EPoA,8TNgM_8y9r1lO-0TcfePRg,5.0
yNEuxv_oq2w2bVkMy7Gz6A,R3FDYMQBrMpkUquwE-eniQ,2.0
GQyS_jvfZXXNm_-ucAVu1A,yw3vRR7XLIjEnlhMnVzR7w,4.0
YP5KLrZbCUcPUTKnzM1JfQ,zQrVOv8HISzIlwOiZMbwEA,1.0
bA-IOxZjWKolc6PCHcUqbw,c7ZxVUJVjEOe9hLhvKGnDA,5.0
_O_bvXST4SLVxEX2pY039g,LNUqNqrnP6BK4owyucVREQ,2.0
xjcwluh9jVuPUKq-Q8jLvQ,cYZzwOnwzppjuzseAi2p9w,4.0
otXQ9hh-LFJOdM4lDKh0Zg,-AyTHdUwHI-u5vAuXhUpPw,1.0
IwDBZfpm4vgTm9L6aF3pqg,ReX09lhufLTAx19krkltDA,4.0
L5fb-Jivu3JzgB_bFDdfDQ,YGgGefpPTFhgthvQvMAGoQ,5.0
yNEuxv_oq2w2bVkMy7Gz6A,RQAF6a0akMiot5lZZnMNNw,3.0
Jov0GUsOsJTNm6Trl6KUtw,pllHVuJtx8aM_RhUZ1MpNg,5.0
8Ms65l7GwZKUyJYjWh3hMA,4ewCFjFe6Fwp2Su5r0Tutw,5.0
jcXUIKgE4nZE-VAz9RK5_g,Np1i-c9ZhFfiXTVPTShGEQ,3.0
VHfT2YLejlGm8LTBTCKWCg,F4gvookXrKsBNCvK_xEt1g,5.0
xjcwluh9jVuPUKq-Q8jLvQ,zEb712Oj0qwruwFIxJs8HQ,4.0
6TRadZeRVizKGeK11kk6XQ,kbUeqMV5NzSHVVzJURSuBA,5.0
yNEuxv_oq2w2bVkMy7Gz6A,m_P0oMu3PVz5pGBKjYGl_A,1.0
2CFwsRDJRYPeNIEgYgaV9g,SsdCrUeZlHqqGOWTfZ95Cw,5.0
IwDBZfpm4vgTm9L6aF3pqg,YZ7aP01qExBoF4f0LWnNEw,4.0
ZXCsss6TpajQeuRorp_WjA,vOuOSK0DAulESM3boMg4WA,5.0
Ex99Rk0KY3hw-MRWKsxs9w,YxzjYHBkWLwxpvOlcjKkhw,4.0
BI4kOX8YVZ1Ec5exiFv9Iw,JzZ8jz4J6AEd8JF-k2gIKA,4.0
nX5d6CZfIeerRsQ6jM0AQA,RUWCx8WPhq4JwQjv_eGZ8g,4.0
Ex99Rk0KY3hw-MRWKsxs9w,qb28j-FNX1_6xm7u372TZA,4.0
OzWfswIxRIZhxvmYTMVJBg,RqW9S4WG9UYZHKhHRHXJZg,4.0
_wCKy9OWrUwapCTuFh6h6w,9tlhW51e7wKtV3yuyviF8A,1.0
GQi4YwVhb-YWJhazvOegDQ,DsPomqfQZ44v5wD-My6dIQ,4.0
lRwqK7DoCuUE2DuI7EYJFA,qb28j-FNX1_6xm7u372TZA,4.0
WZ4vEAuJdBgHrnIZlBQLig,c1F-LyDZkbCY2kAbJTluFA,4.0
RSeIHiXxsGy28gHKh6G9IA,D4XMyX72WYQ2nEwGQDqR7g,1.0
4PdVLzc1e5zjq2zwVysPPQ,lPIlsOGBOfDUHi0h3a-sgQ,5.0
X4bf7iO8i08glhnDWY0i8Q,ZH-9EoqgN8teKNMuLu434w,5.0
qjfMBIZpQT9DDtw_BWCopQ,iOGKop_uXKagOxbYo27v_w,4.0
GQi4YwVhb-YWJhazvOegDQ,qqoBEhoi2AVKl9DRDACiaA,3.0
1K5D_Ama82o0lUtT3t4JYg,ePs4Z_Nqsm5-kQk_hAp2Dg,4.0
zGH3GlkAI8G9SMaiun6pbw,emc9zbb0LeEC6D_f7SZWpg,4.0
4e0n83yJreVE63cT5HmHSQ,X6Oamdp2E_-hLTxtGt2fEQ,3.0
9lYL4ruYtiPPFzViRSWqGg,8Cn-xs9Di_IFKUcT8YVtrA,5.0
_9NV3L_EdK-aCBoe4RsO9A,_UOg5_pk9IhKee91eWrT4A,5.0
qjfMBIZpQT9DDtw_BWCopQ,STU4v_QuqjpsUJmWU535pg,4.0
Gix3hMYtxiiQd4Pg626GfQ,VeHtspQS5zUC6HT1wmKjyw,4.0
PbGvkCiAh54gAIaXiAbsDg,QareUZZ6Rql3IWEiaWxpag,5.0
5jpX90RFh2cUUgofGbkycA,x2sLTY57QFvlfmt55mq3sg,4.0
1zNfH6XKCPRMjW3t6b_M-Q,O823FiPDepbCKYo7w2uGAg,4.0
4kPrdAmuUbm7mTDA90DsMQ,jDO4n9lAZNlQTcTFEObfyg,3.0
kw5F5CTpuCVVL0BwIg72lw,RhP6pzh6AikgrSODRHS0EA,5.0
zEiYkOxDzMEQCAHzEB3Yyw,dclL14pr7OojCOKJ_ZbMbQ,5.0
8FhAkwx9EAD-5KGJvcg7Yw,Ux4a4nH0Tq1CFvPr7rC05Q,5.0
0TBK4KcAg6Nnskqi32EYYw,VQcCL9PiNL_wkGf-uF3fjg,2.0
fbbLNjT4rzzm1fIrfBeCbA,4uzuz9ISwqDOsjiqaA50MQ,4.0
F-6hGSuJHKANO5BQUFSbPg,DPtdBtLp6ng9cAB9_rzB6g,5.0
kVkVS2Na5eLF2dbzeaZifg,ZrX_LtX2cc9iEeOiDwJc6w,4.0
LgVEM-0Hlu6rPsmi13eQlQ,PaOQ4ieONogGIpxYSa4NVg,5.0
_O_bvXST4SLVxEX2pY039g,3HhWrnNjv1J_yog9eFZFDg,5.0
qjfMBIZpQT9DDtw_BWCopQ,Hzlf5jiA0vj0R9tybekUIA,2.0
Fa2-VD8cqcn98vqciVn3Gw,V7D7RAd1tswIwNoVpJHo9Q,3.0
FdkVzw0al-pqgBdXmUVGRA,469cDiOBw6Hs0dUdFQrEmg,5.0
DTvYk_Gx9mJgB9fn555ppg,ePs4Z_Nqsm5-kQk_hAp2Dg,3.0
RAxT9eTa_eiXRnWKeDNnaQ,kbUeqMV5NzSHVVzJURSuBA,3.0
5kIO93lt78QDc4d3nbBj5g,o2loFPjTN8zlkhb8Q3WTnA,5.0
fnpDwlPMfV1Mx8dss2ZRoA,C6KP0hSutumHzLDCFyjvJQ,1.0
OJ_wZoi4vnv2r3ve08MbWg,vg-_yK9rAOk4VDo6Y74u0w,2.0
xjcwluh9jVuPUKq-Q8jLvQ,t5qfe9lOZiMyvHfAqwnAlw,4.0
uCmP9M1PEXU9c77_sDuOTA,vEfA3V3pCrnigUFlLJ3gLw,4.0
en5qEaJqGeGTgGri3p8I1w,c8wnPWZJvsgei2O9PE71Mw,4.0
Ex99Rk0KY3hw-MRWKsxs9w,jQNmnjrNd1tJXOg9bfB5hA,3.0
bYENop4BuQepBjM1-BI3fA,TDmcgUZFHC5EECpSxqfgkQ,3.0
tTPqu5hCnf7Ba4IahGd7aQ,0LNV8iJg_g3_1ujwaeHZ-Q,4.0
xjcwluh9jVuPUKq-Q8jLvQ,kcOAfvwLUOAYQO3x4gocqA,4.0
lRwqK7DoCuUE2DuI7EYJFA,_C7QiQQc47AOEv4PE3Kong,4.0
msImzW-jdyZWokUIbeTg8w,3bZADX_g9efvqGXaAY7Kbg,5.0
QiTswK0qYfWh3MCGngbjoQ,wmZwvDRPu9t6Q2f2pVlvQQ,4.0
qjfMBIZpQT9DDtw_BWCopQ,iCQ3RMglnMHnCg17dK3QiQ,1.0
RmPB3aVLzZgCXQEAT9rIIA,bJJWjoYM8SMB9c4l1VKA1Q,4.0
-PKqpPxTS_u3_bHFf8Daow,RpnK2yoZLBl_y5kZKwUP9A,4.0
Fa2-VD8cqcn98vqciVn3Gw,n1yozsikEMyDz_XvOMMtzQ,3.0
bYENop4BuQepBjM1-BI3fA,k8hFz4Gty5dHlDV4Wt8FqA,4.0
62X4Z21aUoWPKojSD9cBPg,GV50rl_ahHaZCuTCd4o1Cg,1.0
DTvYk_Gx9mJgB9fn555ppg,2hCJpE5I2OfEToUGcvdGRQ,1.0
izxgHZIMWe331_W_lEvXhA,gsy3nze2K5cSH9H6rOkTgQ,5.0
0sAUF_yzU7nlac8Hg-FUvg,RhBsbZ8N_bSH-jD9X9FFZg,5.0
FmlVHK-1iEt9VE0XhjCBYQ,YJYrdI7vFs241CZrdkoGaw,4.0
IwDBZfpm4vgTm9L6aF3pqg,n7Ou1IB04deoaBb2AZ9jPA,3.0
QiTswK0qYfWh3MCGngbjoQ,UjFLIhKTOiFcQiziOA9rgA,5.0
8Ms65l7GwZKUyJYjWh3hMA,49MQPgkUURLNEA1CwmOZmQ,5.0
qjfMBIZpQT9DDtw_BWCopQ,JY1q-u55yDv7D2shlAgCmw,4.0
V8yu6vudeHl0-qFmasrpSA,InR_GtAeH4YjQJfYeKHo0w,3.0
DTvYk_Gx9mJgB9fn555ppg,OeE7CgEfECz0onTTF07xvw,4.0
jcXUIKgE4nZE-VAz9RK5_g,3ovV2S7XEAOEk8hCdYKhOA,3.0
IFh8kiTHNguv0NiJ0TPxnw,hkirr3WzSTx2d9cdP_NKSQ,4.0
qjfMBIZpQT9DDtw_BWCopQ,QG3BblZrMRGXmYSyiYCP7A,5.0
UsNEqtxZfX6LiUWSVEF_pg,Nk-SJhPlDBkAZvfsADtccA,4.0
HJy50cJlllTOqu7bgPrFXQ,wuH4TPUo8oJo4E59xZKsNg,5.0
pdCG6YHqiaXw_G5X0t8ggQ,Nq1tZ49LWOoxaRmDoeZr_A,2.0
jcXUIKgE4nZE-VAz9RK5_g,5XXA19RlOynrM6-103s-Zg,2.0
wvFoT6FrPni3u660nfgp-Q,DPtdBtLp6ng9cAB9_rzB6g,3.0
-PKqpPxTS_u3_bHFf8Daow,bI_NmFr3gO1CHKxPUW-pYQ,5.0
o7qqiLvfBES3npo7_sb0hg,ZTh7O_meLI31wi1gA_nk8Q,5.0
qjfMBIZpQT9DDtw_BWCopQ,n_7EQxn0ciucIOJfpWVaTQ,4.0
Ex99Rk0KY3hw-MRWKsxs9w,M2h3vq8WeSiQAmyJtrPvbQ,3.0
PrGa-lnSMAx05sx00SLvyQ,mlrYh-m3Zlqp9CTeSvdOsQ,5.0
JXYL85tq8ELFhZBMm5YRTQ,6F-6mFFNw2YXN7lD_Gukcg,4.0
Z9IeBJ49gIDzn8WX0RuwZA,sWFF0RP0lT_CG4h98s6mGQ,4.0
L7wwID3-9Tq-PYoTobWqnA,tJ_dQUc5m--Wgo7NRIjyzA,4.0
uxKs1FOxhAKBEJzWdZ3uXg,jziRKhtHxeJPAPWS21jRYw,2.0
P35GHswUEIMl0oDNSXF-rA,YPLfRswyryjjW3VJa-SdaA,5.0
Jov0GUsOsJTNm6Trl6KUtw,30cpm1uq6xcQCmN6JTrB8w,5.0
Fa2-VD8cqcn98vqciVn3Gw,bc6ZmnHMMwrJKEOBd1xCJg,4.0
JQvMNDFsvT_njvRgWUir3A,O823FiPDepbCKYo7w2uGAg,5.0
whGR_gvYVqssZGKPtsCATQ,i6DlLLxZ2iwQRxhUDx3TTg,5.0
kkEp9EfDHKkT4g4GFFh0xA,fbWQIrmxnKywa4jGBLW2TA,5.0
BSdSvsUAkVzitQP7tFm1Zg,CHSBxTwdPoedce_wC9Z40A,4.0
bYENop4BuQepBjM1-BI3fA,C6KP0hSutumHzLDCFyjvJQ,4.0
ofwm8NImLeEGNEDNn0h45A,YajautTNwCHcMFKmSkabcg,5.0
33ZmPuCcNZb36Dniwx_xqA,Jx57H8us3w9UNtNyS_D28Q,4.0
cDibgUfah5MzaCiofGMIGw,OeE7CgEfECz0onTTF07xvw,4.0
LlOm5hE9Fy70jKfi0mSFWw,EOobui95wyxhAofw6f7ETA,4.0
qjfMBIZpQT9DDtw_BWCopQ,AMQQYTSC1IbuIim6HPYJNg,4.0
bYENop4BuQepBjM1-BI3fA,0BoRHt9GuiXzmvNmrBVMOw,4.0
whGR_gvYVqssZGKPtsCATQ,pmXIwjsdAMjeW0xyPMRe1Q,5.0
w_T7Rj3s6t6GLQT_4pZTSA,IkQCv8yqdzD_VndrOd2p_w,4.0
bYENop4BuQepBjM1-BI3fA,hqF-uosThMtwGn4J_LfNPA,3.0
NDyC-xC_mhyZvs04ww98hw,S6HhMZgDpAdpArUKRlrSrw,4.0
_YdmOf9xwZbb8K04feHXlA,hnGqJ78Y4Ph9gyQmtqnhVg,5.0
Fa2-VD8cqcn98vqciVn3Gw,JCT2nD9DOOY3aHLbK3Bnfg,3.0
87HBqg9yW4nm9qJw5Z0SgA,5Rh-kcT1hCCpYAz7-JwLaQ,5.0
t9Qrz3zLtOnlmEeKfDCtFA,iW7u_4OfQtviiBqB7X8QOA,4.0
LlOm5hE9Fy70jKfi0mSFWw,Ij3NJ6phJU9NXtbu7PKguA,4.0
n1dDZfXcqw2A3iNwU5xlzg,4Vn3QrrIAWoH4fL5s6kqdA,3.0
Zv5dOiuJ-LQtJlYaLRN2WA,NUYAFrwlJdAg8n53mVMmWA,5.0
Qqr6_GX9k7GNYW56wfPBlA,3RJbZk_yDY7D62Xt9t88IA,4.0
bYENop4BuQepBjM1-BI3fA,FmeoZuSHiV0eFrd5mF9DcQ,4.0
vmHUDqMjhjcSCuVIjk-nWQ,YCPhdj_9t7o_NdN76WKJVg,5.0
0KhOHZy_otZGqWITada2iQ,3PtXF_Kzq6v_WMqlJ1OaBQ,5.0
qjfMBIZpQT9DDtw_BWCopQ,p53i8ogh4pADR41GwaPRjg,5.0
kawawLMp9OCwiksJ5WE_KA,-AaxZJ_I4rSFOBJbBz4SlQ,4.0
9bIKpt4MumCLVsDUT8u_PA,ctHjyadbDQAtUFfkcAFEHw,4.0
84EWgsSTHECXkxDMwFOGNA,noOgqxlc1eBRduRd_DlCxg,4.0
Jov0GUsOsJTNm6Trl6KUtw,a_fp9I18WcbP86rQ4c_QZQ,4.0
P3onMWiIYufwVxHhX7BKXQ,AGR-8zD3EKSF0KgTk72jgA,4.0
bYENop4BuQepBjM1-BI3fA,3eVq5UURF4LC1F_1fJFKag,5.0
655R56GxmeMDYQqQ3xIIXA,Tf_Oj8uWRvXmqkEmntzTdA,1.0
BN9Cp9lOzUoWJofLR83zAA,rsMbMeW7IbXxPFh4WwbddQ,5.0
ygCUPNoWgAbUeH8z1wmhlA,T6SwUx6YSgUXKPTDXmpk4A,5.0
AWjFWe5qvcfs19Hi2QLdtQ,KdNQZQaMd4rKjNphqGHX6A,5.0
Ex99Rk0KY3hw-MRWKsxs9w,XCDXN4xJh3-DauaO88CZHQ,4.0
Zv5dOiuJ-LQtJlYaLRN2WA,tc_nZBQ46584iOXQgdlBtg,5.0
1bn3Y8EgW0VQMXvJuqkBOg,Om9eoEcwPK1lp1-HEjBzeQ,2.0
qjfMBIZpQT9DDtw_BWCopQ,wbciM7EZ6GFz-f80izUwiw,5.0
bYENop4BuQepBjM1-BI3fA,cBGrn9zx0TKob6HKQ09IIw,4.0
qjfMBIZpQT9DDtw_BWCopQ,jmZ_uc4-Sd5GcniYfbHYZg,2.0
8Bf1cKR0Ky1x7rzJlqLe0A,PFTiIAhYsCQqigErcKVskw,2.0
l2JpmmYO-5OXSYehBvTfcQ,vH07oe3Y8SIGNshHTGrfng,5.0
dTS96BwskmWbiY9MeROKsg,vVfy055EfLMdd0yJYHxiMQ,2.0
qjfMBIZpQT9DDtw_BWCopQ,xorwIoWJXmA7zjPL2olsJw,4.0
LLBqhwNS-FMt3ufeifEzGw,7W2HqyvW9XIL-TWuXSODBg,5.0
OeCNsHNysXl6oZz1jUFfkQ,bDwAOwlB-HkOqvSfHumfng,5.0
7gk6JFfjSQjNlu2T3nkTog,-AaxZJ_I4rSFOBJbBz4SlQ,4.0
7gk6JFfjSQjNlu2T3nkTog,lq5aPJeLbkWhIdiGjexV0w,5.0
